2022;2;7;17;8;58;0.00;27.70;57.50;27.94;27.94;28.13;28.06
2022;2;7;17;9;4;0.00;27.70;57.10;27.94;27.94;28.13;28.06
2022;2;7;17;9;12;0.00;27.80;57.10;27.88;27.94;28.13;28.06
2022;2;7;17;9;17;0.00;27.80;57.10;27.94;27.94;28.13;28.06
2022;2;7;17;9;23;0.00;27.80;57.10;27.94;27.94;28.13;28.06
2022;2;7;17;9;42;0.00;27.80;57.10;27.94;27.94;28.13;28.06
2022;2;7;17;9;47;0.00;27.80;57.10;27.94;27.94;28.13;28.06
2022;2;7;17;9;53;0.00;27.80;57.20;27.94;27.94;28.13;28.06
2022;2;7;17;9;59;0.00;27.80;57.20;27.94;27.94;28.13;28.06
2022;2;7;17;10;5;0.00;27.80;57.20;27.94;27.94;28.13;28.06
2022;2;7;17;10;11;0.00;27.80;57.20;27.94;27.94;28.13;28.06
2022;2;7;17;10;16;0.00;27.80;57.20;27.94;27.94;28.13;28.06
2022;2;7;17;10;29;0.00;27.80;57.30;27.94;27.94;28.13;28.06
2022;2;7;17;10;30;0.00;27.80;57.30;27.94;27.94;28.13;28.06
2022;2;7;17;10;31;0.00;27.80;57.30;27.94;27.94;28.13;28.06
2022;2;7;17;10;32;0.00;27.90;57.50;27.94;27.94;28.13;28.06
2022;2;7;17;10;33;0.00;27.90;57.50;27.94;28.00;28.13;28.06
2022;2;7;17;10;33;0.00;27.90;57.50;27.94;28.00;28.13;28.06
2022;2;7;17;10;34;0.00;27.90;57.40;28.00;28.00;28.13;28.06
2022;2;7;17;10;35;0.00;27.90;57.40;27.94;28.00;28.13;28.06
2022;2;7;17;10;36;0.00;27.90;57.40;27.94;27.94;28.13;28.06
2022;2;7;17;10;37;0.00;27.90;57.40;28.00;27.94;28.13;28.06
2022;2;7;17;10;38;0.00;27.90;57.40;27.94;28.00;28.13;28.06
2022;2;7;17;10;39;0.00;27.90;57.40;27.94;28.00;28.13;28.06
2022;2;7;17;10;40;0.00;27.90;57.40;27.94;28.00;28.13;28.06
2022;2;7;17;10;41;0.00;27.90;57.40;28.00;28.00;28.19;28.06
2022;2;7;17;10;41;0.00;27.90;57.40;27.94;28.00;28.13;28.06
2022;2;7;17;10;42;0.00;27.90;57.40;28.00;28.00;28.13;28.06
2022;2;7;17;10;43;0.00;27.90;57.40;28.00;28.00;28.19;28.06
2022;2;7;17;10;44;0.00;27.90;57.40;28.00;28.00;28.19;28.06
2022;2;7;17;10;45;0.00;27.90;57.40;28.00;28.00;28.19;28.06
