2022;2;9;17;21;25;37.74;33.80;53.50;40.13;39.56;39.31;39.00
2022;2;9;17;22;14;37.74;33.70;54.20;40.19;39.63;39.38;39.00
2022;2;9;17;22;20;37.73;33.70;55.80;40.25;39.63;39.38;38.94
2022;2;9;17;22;26;37.72;33.70;54.90;40.25;39.69;39.38;38.94
2022;2;9;17;22;31;37.71;33.70;54.70;40.25;39.69;39.38;38.94
2022;2;9;17;22;37;37.70;33.80;54.70;40.19;39.69;39.38;38.94
2022;2;9;17;22;43;37.69;33.80;54.50;40.25;39.69;39.44;38.94
2022;2;9;17;22;49;37.67;33.80;54.30;40.25;39.69;39.44;39.00
2022;2;9;17;22;55;37.66;33.80;54.10;40.25;39.75;39.44;39.00
2022;2;9;17;23;0;37.65;33.90;54.10;40.31;39.75;39.50;39.00
2022;2;9;17;23;6;37.64;33.90;54.10;40.31;39.81;39.50;39.00
2022;2;9;17;23;12;37.63;33.90;54.00;40.38;39.81;39.56;39.06
2022;2;9;17;23;18;37.62;33.90;54.00;40.38;39.81;39.56;39.06
2022;2;9;17;23;24;37.61;33.90;54.00;40.38;39.81;39.56;39.06
2022;2;9;17;23;30;37.61;33.90;54.60;40.38;39.88;39.63;39.06
2022;2;9;17;23;35;37.60;34.00;54.20;40.38;39.88;39.56;39.06
2022;2;9;17;23;41;37.60;34.00;53.70;40.38;39.88;39.56;39.00
2022;2;9;17;23;47;37.60;34.00;53.60;40.38;39.88;39.56;39.00
2022;2;9;17;23;53;37.60;33.90;53.70;40.38;39.88;39.56;39.00
2022;2;9;17;23;59;37.60;33.90;53.70;40.38;39.88;39.56;38.94
2022;2;9;17;24;4;37.60;33.90;53.70;40.38;39.88;39.56;39.00
2022;2;9;17;24;10;37.60;33.80;53.90;40.44;39.88;39.56;39.00
2022;2;9;17;24;16;37.60;33.80;54.10;40.38;39.88;39.56;38.94
2022;2;9;17;24;22;37.60;33.80;54.10;40.38;39.88;39.56;38.94
2022;2;9;17;24;28;37.60;33.70;54.20;40.44;39.88;39.56;38.94
2022;2;9;17;24;33;37.60;33.70;54.30;40.44;39.94;39.56;38.94
2022;2;9;17;24;39;37.60;33.70;55.40;40.44;39.94;39.63;38.94
2022;2;9;17;24;45;37.65;33.80;55.00;40.44;39.94;39.63;38.94
2022;2;9;17;24;51;37.60;33.70;54.40;40.44;39.94;39.63;38.94
2022;2;9;17;24;57;37.61;33.70;54.20;40.50;39.94;39.63;38.94
2022;2;9;17;25;2;37.60;33.80;54.30;40.50;40.00;39.63;38.88
2022;2;9;17;25;8;37.60;33.70;54.20;40.44;39.94;39.63;38.88
2022;2;9;17;25;14;37.61;33.70;54.10;40.44;39.94;39.63;38.88
2022;2;9;17;25;20;37.61;33.70;54.30;40.44;39.94;39.63;38.88
2022;2;9;17;25;26;37.65;33.70;54.60;40.50;39.94;39.63;38.88
2022;2;9;17;25;31;37.63;33.70;54.30;40.50;39.94;39.63;38.88
2022;2;9;17;25;37;37.74;33.70;54.10;40.44;40.00;39.63;38.81
2022;2;18;13;42;39;0.00;30.10;72.20;34.75;34.56;34.63;34.56
2022;2;18;13;42;45;0.00;30.10;72.30;34.69;34.50;34.56;34.44
2022;2;18;13;42;50;0.00;30.20;72.20;34.56;34.38;34.44;34.38
2022;2;18;13;42;56;0.00;30.10;72.00;34.56;34.31;34.31;34.25
2022;2;18;13;43;2;0.00;30.10;71.90;34.44;34.25;34.31;34.25
2022;2;18;13;43;8;0.00;30.10;71.90;34.44;34.25;34.25;34.19
2022;2;18;13;43;15;0.00;30.10;71.90;34.38;34.13;34.25;34.19
2022;2;18;13;43;21;0.00;30.10;72.00;34.38;34.13;34.19;34.19
2022;2;18;13;43;26;0.00;30.10;72.00;34.38;34.13;34.19;34.19
2022;2;18;13;43;32;0.00;30.10;72.10;34.38;34.13;34.25;34.19
2022;2;18;13;43;38;0.00;30.10;72.10;34.38;34.19;34.25;34.19
2022;2;18;13;43;44;0.00;30.10;72.20;34.38;34.19;34.25;34.25
2022;2;18;13;43;50;0.00;30.10;72.20;34.38;34.19;34.25;34.25
2022;2;18;13;44;14;0.00;30.10;72.20;34.19;34.13;34.13;34.19
2022;2;18;13;44;20;0.00;30.20;72.20;34.19;34.06;34.13;34.13
2022;2;18;13;44;26;0.00;30.10;72.20;34.19;34.06;34.13;34.13
2022;2;18;13;44;31;0.00;30.10;72.20;34.13;34.00;34.06;34.13
2022;2;18;13;44;37;0.00;30.20;72.20;34.00;33.94;34.06;34.06
2022;2;18;13;44;43;0.00;30.20;72.10;34.00;33.94;34.00;34.00
2022;2;18;13;44;49;0.00;30.10;72.20;34.00;33.88;34.00;34.00
2022;2;18;13;44;55;0.00;30.10;72.20;33.94;33.88;34.00;33.94
2022;2;18;13;45;0;0.00;30.10;72.40;33.94;33.88;34.00;33.94
2022;2;18;13;45;6;0.00;30.10;72.50;33.94;33.81;33.94;33.88
2022;2;18;13;45;12;0.00;30.10;72.50;33.94;33.81;33.94;33.88
2022;2;18;13;45;18;0.00;30.20;72.50;33.94;33.81;33.88;33.88
2022;2;18;13;45;24;0.00;30.10;72.40;33.88;33.75;33.88;33.81
2022;2;18;13;45;29;0.00;30.10;72.20;33.88;33.75;33.81;33.81
2022;2;18;13;45;35;0.00;30.10;72.20;33.88;33.69;33.75;33.75
2022;2;18;13;45;41;0.00;30.10;72.40;33.81;33.69;33.75;33.75
2022;2;18;13;45;47;36.31;30.10;72.40;33.75;33.63;33.75;33.69
2022;2;18;13;45;48;36.31;30.10;72.40;33.75;33.69;33.75;33.75
2022;2;18;13;45;49;36.31;30.10;72.40;33.75;33.69;33.75;33.69
2022;2;18;13;45;49;36.32;30.10;72.40;33.75;33.69;33.75;33.69
2022;2;18;13;45;50;36.32;30.10;72.40;33.75;33.69;33.75;33.69
2022;2;18;13;45;51;36.33;30.10;72.40;33.75;33.69;33.75;33.69
2022;2;18;13;45;52;36.33;30.10;72.40;33.75;33.69;33.75;33.69
2022;2;18;13;45;53;36.33;30.10;72.40;33.75;33.69;33.75;33.75
2022;2;18;13;45;54;36.34;30.10;72.40;33.75;33.69;33.75;33.69
2022;2;18;13;45;55;36.34;30.10;72.40;33.75;33.69;33.75;33.75
2022;2;18;13;45;56;36.35;30.10;72.40;33.75;33.69;33.75;33.75
2022;2;18;13;45;57;36.35;30.10;72.40;33.75;33.69;33.75;33.69
2022;2;18;13;45;57;36.36;30.10;72.40;33.75;33.69;33.75;33.75
2022;2;18;13;45;58;36.37;30.10;72.40;33.75;33.69;33.75;33.75
2022;2;18;13;45;59;36.37;30.10;72.40;33.81;33.69;33.75;33.75
2022;2;18;13;46;0;36.38;30.10;72.40;33.75;33.69;33.75;33.75
2022;2;18;13;46;1;36.38;30.10;72.40;33.81;33.69;33.75;33.75
2022;2;18;13;46;2;36.39;30.10;72.40;33.75;33.69;33.75;33.75
2022;2;18;13;46;3;36.40;30.10;72.60;33.81;33.69;33.75;33.75
2022;2;18;13;47;33;37.08;30.10;73.00;33.50;33.38;33.50;33.44
2022;2;18;13;47;34;37.09;30.10;73.00;33.50;33.38;33.50;33.44
