-9;0
-0.00;-0.3
-0.00;-0.2
-0.00;-0.3
-0.00;-0.1
-0.00;-0.1
0.00;-0.3
-0.00;-0.3
-0.00;-0.6
-0.00;-0.2
-0.00;-0.3
-0.00;-0.3
-0.00;-0.4
-0.00;-0.4
0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;-0.2
-0.00;-0.3
-0.00;-0.5
-0.00;-0.2
-0.00;-0.2
-0.00;-0.4
-0.00;-0.3
-0.00;-0.4
-0.00;-0.4
-0.00;-0.4
0.00;-0.2
-0.00;-0.3
-0.00;-0.4
-0.00;-0.4
-0.00;-0.3
-0.00;-0.2
-0.00;-0.3
-0.00;-0.3
-0.00;-0.1
-0.00;-0.2
-0.00;-0.4
-0.00;-0.5
-0.00;-0.4
-0.00;-0.1
-0.00;-0.5
-0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
-0.00;-0.2
-0.00;-0.3
-0.00;-0.1
-0.00;-0.2
-0.00;-0.1
-0.00;-0.2
-0.00;-0.3
-0.00;-0.3
-0.00;-0.4
-0.00;-0.3
-0.00;-0.4
-0.00;-0.3
-0.00;-0.3
-0.00;-0.2
-0.00;-0.5
-0.00;-0.4
-0.00;-0.3
0.00;-0.5
-0.00;-0.5
-0.00;-0.4
-0.00;-0.4
-0.00;-0.4
-0.00;-0.1
-0.00;-0.4
-0.00;-0.3
-0.00;-0.5
-0.00;-0.4
-0.00;-0.3
-0.00;-0.5
-0.00;-0.4
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
-0.00;-0.5
-0.00;-0.4
-0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
0.00;0.0
-0.00;-0.2
-0.00;-0.5
-0.00;-0.5
-0.00;-0.2
-0.00;-0.3
-0.00;-0.1
-0.00;-0.3
-0.00;-0.4
-0.00;-0.3
-0.00;-0.2
-0.00;-0.4
-0.00;-0.1
-0.00;-0.4
-0.00;-0.1
-0.00;-0.4
-0.00;-0.3
-0.00;-0.2
-0.00;-0.3
-0.00;-0.1
-0.00;-0.3
-0.00;-0.2
-0.00;-0.4
-0.00;-0.3
-0.00;-0.2
-0.00;-0.5
-0.00;-0.3
-0.00;-0.4
-0.00;-0.3
-0.00;-0.3
-0.00;-0.4
-0.00;-0.5
-0.00;-0.5
-0.00;-0.3
-0.00;-0.2
-0.00;-0.5
-0.00;-0.2
-0.00;-0.1
-0.00;-0.3
-0.00;-0.2
-0.00;-0.2
-0.00;-0.4
-0.00;-0.2
-0.00;-0.4
-0.00;-0.3
-0.00;-0.4
-0.00;-0.1
-0.00;-0.2
-0.00;-0.3
-0.00;-0.6
-0.00;-0.4
-0.00;-0.4
-0.00;-0.5
-0.00;-0.4
-0.00;-0.3
-0.00;-0.2
-0.00;-0.4
-0.00;-0.4
-0.00;-0.2
-0.00;-0.5
-0.00;-0.4
-0.00;-0.3
-0.00;-0.3
-0.00;-0.5
-0.00;-0.3
-0.00;-0.3
0.00;-0.2
-0.00;-0.5
-0.00;-0.3
-0.00;-0.1
-0.00;-0.1
-0.00;-0.4
-0.00;-0.4
-0.00;-0.5
-0.00;-0.4
-0.00;-0.4
-0.00;-0.2
-0.00;-0.4
-0.00;-0.2
-0.00;-0.4
-0.00;-0.2
0.00;-0.4
-0.00;-0.5
-0.00;-0.4
0.00;-0.3
-0.00;-0.1
-0.00;-0.4
-0.00;-0.1
-0.00;-0.1
-0.00;-0.3
-0.00;-0.1
-0.00;-0.3
-0.00;-0.1
-0.00;-0.4
-0.00;-0.2
-0.00;-0.4
-0.00;-0.5
-0.00;-0.3
-0.00;-0.5
-0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;-0.5
-0.00;-0.5
-0.00;-0.2
-0.00;-0.2
-0.00;-0.5
-0.00;-0.4
-0.00;-0.4
-0.00;-0.4
-0.00;-0.6
-0.00;-0.4
-0.00;-0.3
-0.00;-0.1
-0.00;-0.2
-0.00;-0.4
-0.00;-0.4
-0.00;-0.3
-0.00;-0.4
-0.00;-0.4
-0.00;-0.3
-0.00;-0.4
-0.00;-0.3
-0.00;-0.5
-0.00;-0.3
-0.00;-0.3
0.00;-0.4
-0.00;-0.3
-0.00;-0.3
-0.00;-0.2
-0.00;-0.4
-0.00;-0.4
-0.00;-0.3
-0.00;-0.3
-0.00;-0.5
-0.00;-0.4
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
-0.00;-0.5
-0.00;-0.5
-0.00;-0.6
-0.00;-0.2
-0.00;-0.2
-0.00;-0.2
-0.00;-0.3
-0.00;-0.3
-0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;-0.3
-0.00;-0.4
-0.00;-0.6
-0.00;-0.2
-0.00;-0.3
-0.00;-0.2
-0.00;-0.2
2022;2;7;16;16;3
-9;0
-0.00;-0.6
0.00;-0.4
-0.00;-0.5
-0.00;-0.4
-0.00;-0.3
-0.00;-0.4
-0.00;-0.5
-0.00;-0.3
-0.00;-0.2
-0.00;-0.5
-0.00;-0.3
-0.00;0.0
-0.00;-0.3
-0.00;-0.5
-0.00;-0.4
-0.00;-0.3
-0.00;-0.6
-0.00;-0.3
-0.00;-0.3
-0.00;-0.5
-0.00;-0.3
-0.00;-0.3
-0.00;-0.2
-0.00;-0.2
-0.00;-0.1
-0.00;-0.3
-0.00;-0.3
-0.00;-0.4
-0.00;-0.1
-0.00;-0.3
-0.00;-0.4
-0.00;-0.4
-0.00;-0.4
-0.00;-0.3
0.00;-0.3
-0.00;-0.2
-0.00;-0.5
-0.00;-0.3
-0.00;-0.4
-0.00;-0.1
-0.00;-0.6
-0.00;-0.4
-0.00;-0.5
-0.00;-0.4
-0.00;-0.1
-0.00;-0.2
-0.00;-0.2
-0.00;-0.4
-0.00;-0.1
-0.00;-0.2
-0.00;-0.4
-0.00;-0.5
-0.00;-0.4
-0.00;-0.3
-0.00;-0.2
-0.00;-0.4
-0.00;-0.2
-0.00;-0.2
-0.00;-0.1
-0.00;-0.4
-0.00;-0.2
-0.00;-0.4
-0.00;-0.5
-0.00;-0.2
-0.00;-0.3
-0.00;-0.2
-0.00;-0.4
-0.00;-0.5
-0.00;-0.3
-0.00;-0.3
0.00;-0.3
-0.00;-0.3
-0.00;-0.4
-0.00;-0.5
-0.00;-0.1
-0.00;-0.5
-0.00;-0.2
-0.00;-0.4
-0.00;-0.6
-0.00;-0.3
-0.00;-0.2
-0.00;-0.5
-0.00;-0.4
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
-0.00;-0.1
-0.00;-0.3
-0.00;-0.2
-0.00;0.0
-0.00;-0.3
-0.00;-0.3
-0.00;-0.1
-0.00;-0.2
-0.00;-0.5
0.00;-0.3
-0.00;-0.2
-0.00;-0.4
-0.00;-0.5
-0.00;-0.3
-0.00;-0.5
-0.00;-0.4
-0.00;-0.1
-0.00;-0.4
-0.00;-0.3
-0.00;-0.4
0.00;-0.4
-0.00;-0.6
-0.00;-0.4
-0.00;-0.3
-0.00;-0.5
0.00;-0.4
-0.00;-0.1
-0.00;-0.2
-0.00;-0.2
-0.00;-0.4
-0.00;-0.5
-0.00;-0.2
-0.00;-0.3
-0.00;-0.4
-0.00;-0.3
-0.00;-0.2
-0.00;-0.3
-0.00;-0.4
0.00;-0.3
-0.00;-0.1
-0.00;-0.3
-0.00;-0.3
-0.00;-0.5
-0.00;-0.3
-0.00;-0.3
-0.00;-0.5
-0.00;-0.2
-0.00;-0.4
-0.00;-0.4
-0.00;-0.3
-0.00;-0.1
-0.00;-0.3
-0.00;-0.4
-0.00;-0.3
-0.00;-0.2
-0.00;-0.5
0.00;-0.2
0.00;-0.2
-0.00;-0.2
-0.00;-0.4
-0.00;-0.6
-0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;0.0
-0.00;-0.3
-0.00;-0.3
-0.00;-0.2
-0.00;-0.4
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
-0.00;-0.3
-0.00;0.0
-0.00;-0.1
-0.00;-0.4
-0.00;-0.7
-0.00;-0.2
-0.00;-0.2
-0.00;-0.3
-0.00;-0.2
-0.00;-0.3
-0.00;-0.1
-0.00;-0.5
-0.00;-0.3
-0.00;-0.2
-0.00;-0.2
-0.00;-0.3
-0.00;0.0
-0.00;-0.5
-0.00;-0.2
-0.00;-0.4
-0.00;-0.2
-0.00;-0.5
-0.00;-0.3
-0.00;-0.2
-0.00;-0.4
-0.00;-0.4
-0.00;-0.2
-0.00;-0.4
-0.00;-0.2
-0.00;-0.4
-0.00;-0.4
-0.00;-0.4
-0.00;-0.2
-0.00;-0.4
-0.00;-0.3
-0.00;-0.2
-0.00;-0.3
-0.00;-0.1
-0.00;-0.2
-0.00;-0.2
-0.00;-0.3
0.00;-0.2
-0.00;-0.3
0.00;-0.3
-0.00;-0.3
-0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;-0.4
-0.00;-0.5
-0.00;-0.1
-0.00;-0.4
-0.00;-0.3
-0.00;-0.3
-0.00;-0.1
-0.00;-0.3
-0.00;-0.1
0.00;-0.1
-0.00;-0.2
-0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;-0.1
-0.00;-0.3
-0.00;-0.2
-0.00;-0.3
-0.00;-0.3
-0.00;-0.2
-0.00;-0.4
-0.00;-0.2
-0.00;-0.5
-0.00;-0.2
-0.00;-0.1
-0.00;-0.4
-0.00;-0.4
-0.00;-0.4
-0.00;-0.4
-0.00;-0.5
-0.00;-0.1
-0.00;-0.3
-0.00;-0.3
-0.00;-0.4
-0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;-0.4
-0.00;-0.2
-0.00;-0.3
-0.00;-0.4
-0.00;-0.4
-0.00;-0.1
0.00;-0.4
2022;2;7;16;17;3
