2022;2;18;13;46;7;14351.83;30.20;72.90;33.75;33.63;33.75;33.69
2022;2;18;13;47;50;21112.63;30.20;72.20;33.56;33.44;33.50;33.50
2022;2;18;13;49;33;19775.90;30.20;72.10;33.50;33.38;33.44;33.38
2022;2;18;13;51;17;16570.15;30.20;72.10;33.50;33.38;33.50;33.38
2022;2;18;13;53;0;14384.07;30.20;72.20;33.38;33.31;33.38;33.25
2022;2;18;13;54;40;20589.10;30.20;72.30;33.00;32.88;33.00;32.88
2022;2;18;13;56;23;56346.61;30.20;72.30;33.06;33.00;33.13;32.88
2022;2;18;13;58;12;79530.10;29.90;73.00;34.56;34.44;34.69;34.50
2022;2;18;14;0;2;86255.67;30.30;72.00;36.25;36.19;36.50;36.19
2022;2;18;14;1;52;91217.61;30.70;70.00;36.50;36.44;36.75;36.50
2022;2;18;14;3;55;159540.70;30.30;68.90;40.06;39.88;40.38;40.13
2022;2;18;15;3;41;103095.70;31.90;61.00;50.94;50.31;50.31;49.75
2022;2;18;15;22;10;121903.91;33.20;56.20;56.94;56.50;57.44;56.81
2022;2;18;15;40;36;61249.04;34.30;55.50;51.63;50.94;51.50;51.25
2022;2;18;15;56;54;68926.82;31.40;64.40;43.38;43.00;43.19;42.81
2022;2;18;15;58;41;49932.70;31.40;64.20;41.69;41.31;41.50;41.06
2022;2;18;16;0;28;51721.08;31.20;64.50;41.25;40.81;41.13;40.88
2022;2;18;16;2;16;52952.57;31.40;64.60;40.63;40.38;40.63;40.25
2022;2;18;16;4;4;55614.10;31.40;64.50;40.38;40.13;40.38;39.94
2022;2;18;16;5;52;53702.82;31.40;64.30;39.25;39.06;39.38;38.94
2022;2;18;16;7;41;56684.13;31.20;63.40;38.81;38.63;39.00;38.63
2022;2;18;16;9;29;50083.30;31.10;64.10;38.75;38.63;39.13;38.63
2022;2;18;16;11;19;88680.74;31.30;62.40;38.88;38.56;39.00;38.38
