2022;2;2;15;2;8;745.34;33.60;54.80;32.88;32.50;32.88;32.75
2022;2;2;15;3;41;606.49;33.60;55.00;32.88;32.44;32.81;32.69
2022;2;2;15;4;26;502.66;33.50;55.10;32.81;32.44;32.75;32.63
2022;2;2;15;5;9;500.08;33.50;54.80;32.81;32.38;32.75;32.63
2022;2;2;15;5;44;506.79;33.50;54.70;32.75;32.38;32.69;32.63
2022;2;2;15;6;39;555.44;33.50;55.50;32.69;32.31;32.69;32.56
2022;2;2;15;7;23;548.37;33.40;55.40;32.69;32.31;32.63;32.56
2022;2;2;15;7;59;537.68;33.40;55.80;32.63;32.25;32.63;32.50
2022;2;2;15;8;43;546.58;33.30;55.40;32.63;32.25;32.63;32.50
2022;2;2;15;9;36;579.25;33.30;55.30;32.56;32.25;32.63;32.50
2022;2;2;15;10;20;601.21;33.30;55.40;32.56;32.25;32.56;32.50
2022;2;2;15;11;4;480.07;33.30;55.60;32.56;32.25;32.56;32.44
2022;2;2;15;11;47;502.49;33.30;55.10;32.56;32.19;32.50;32.44
2022;2;2;15;12;31;414.28;33.30;54.80;32.44;32.19;32.44;32.38
2022;2;2;15;13;14;358.81;33.10;56.40;32.38;32.13;32.44;32.31
2022;2;2;15;13;57;347.06;33.10;55.90;32.31;32.06;32.38;32.25
2022;2;2;15;14;39;431.87;33.00;56.00;32.25;32.00;32.25;32.19
2022;2;2;15;15;23;522.58;33.00;56.30;32.25;31.94;32.25;32.13
2022;2;2;15;16;13;516.88;33.00;56.40;32.25;32.00;32.19;32.13
2022;2;2;15;16;56;553.17;32.90;56.60;32.19;31.94;32.19;32.06
2022;2;2;15;17;29;617.78;32.80;56.70;32.19;31.94;32.19;32.13
2022;2;2;15;18;13;672.85;32.80;57.20;32.19;31.94;32.19;32.06
2022;2;2;15;18;57;631.30;32.80;57.20;32.25;32.00;32.19;32.13
2022;2;2;15;19;38;470.13;32.90;57.00;32.19;32.00;32.19;32.13
2022;2;2;15;20;21;407.10;32.80;57.20;32.19;32.00;32.19;32.13
2022;2;2;15;21;5;298.37;32.90;56.80;32.19;32.00;32.19;32.06
2022;2;2;15;21;48;295.31;32.80;57.00;32.13;31.94;32.13;32.06
2022;2;2;15;22;28;413.72;32.70;57.50;32.13;31.88;32.13;32.06
2022;2;2;15;23;11;439.04;32.60;57.60;32.13;31.88;32.06;32.00
2022;2;2;15;23;54;425.99;32.50;57.50;32.06;31.88;32.06;32.00
2022;2;2;15;24;37;427.11;32.50;58.00;32.06;31.88;32.06;32.00
2022;2;2;15;25;21;357.96;32.40;57.60;32.06;31.88;32.00;32.00
2022;2;2;15;26;2;314.57;32.50;57.50;32.06;31.81;32.00;31.94
2022;2;2;15;26;10;298.79;32.50;57.70;32.06;31.81;32.00;31.94
2022;2;2;15;26;53;326.71;32.50;58.70;32.06;31.81;32.00;31.94
2022;2;2;15;27;34;429.88;32.50;58.30;32.00;31.81;31.94;31.94
2022;2;2;15;28;20;472.79;32.50;57.80;32.00;31.81;31.94;31.94
2022;2;2;15;29;3;508.84;32.50;57.70;32.00;31.81;32.00;31.94
2022;2;2;15;29;48;470.64;32.50;57.70;32.06;31.88;32.00;31.94
2022;2;2;15;30;47;603.00;32.50;60.20;32.38;32.31;32.44;32.25
2022;2;2;15;31;33;793.16;32.50;61.70;32.44;32.50;32.63;32.50
2022;2;2;15;32;19;683.55;32.40;61.50;32.50;32.56;32.56;32.63
2022;2;2;15;33;1;6203.43;32.50;69.30;32.56;32.69;32.69;32.75
2022;2;2;15;33;52;5984.74;33.10;68.20;32.69;32.88;32.81;32.88
2022;2;2;15;34;42;6154.87;33.90;60.50;32.81;33.00;32.94;33.00
2022;2;2;15;35;33;5791.75;34.80;57.90;32.94;33.19;33.06;33.13
2022;2;2;15;36;23;5603.72;35.90;58.00;33.00;33.19;33.13;33.25
2022;2;2;15;37;13;5633.46;36.60;53.10;33.06;33.25;33.19;33.31
2022;2;2;15;38;2;4772.88;37.60;56.90;33.06;33.25;33.13;33.25
2022;2;2;15;38;5;3222.23;37.60;53.50;33.00;33.19;33.13;33.25
2022;2;2;15;38;34;5146.27;37.60;51.40;33.00;33.19;33.13;33.25
2022;2;2;15;39;23;5297.92;38.60;55.80;32.94;33.13;33.06;33.19
2022;2;2;15;39;39;5256.81;38.60;53.90;32.94;33.06;33.00;33.19
2022;2;2;15;40;45;403.06;39.00;51.80;32.94;33.06;33.00;33.13
2022;2;2;15;41;13;1971.52;39.00;47.30;32.88;33.06;33.00;33.13
2022;2;2;15;42;0;4457.88;38.80;46.80;32.94;33.06;33.00;33.19
2022;2;2;15;42;52;988.76;39.00;49.50;32.88;33.06;32.94;33.19
